time,pyfile,data_shape,random_num,model,model_structure,loss,optimizer,epochs,batch_size,train_second,first_loss,last_loss,test_loss,r2_score,train_ration,total_params
2026-09-09 18:30:47,multi_repeat_random_model.py,"(140000, 200)",90,sequential_38,Dense 32(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64 -> 64(relu) -> 64 -> 1(sigmoid),binary_crossentropy,adam_38,21,1024,12.6806,0.2384071946144104,0.21779118478298187,"[0.24672122299671173, 0.9098333120346069]",0.9098333333333334,0.7,33569
2026-09-09 18:31:02,multi_repeat_random_model.py,"(140000, 200)",90,sequential_43,Dense 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_43,29,1024,16.2541,0.23800309002399445,0.2187986671924591,"[0.24555931985378265, 0.9106666445732117]",0.9106666666666666,0.7,13857
2026-09-09 18:31:03,multi_repeat_random_model.py,"(140000, 200)",90,sequential_30,Dense 32 -> 128(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128 -> 256(relu) -> 1(sigmoid),binary_crossentropy,adam_30,21,1024,22.5692,0.24067391455173492,0.18018226325511932,"[0.2470402717590332, 0.909850001335144]",0.90985,0.7,126497
2026-09-09 18:31:04,multi_repeat_random_model.py,"(140000, 200)",90,sequential_38,Dense 32(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64 -> 64(relu) -> 64 -> 1(sigmoid),binary_crossentropy,adam_38,21,1024,13.6802,0.23699548840522766,0.21181657910346985,"[0.24734221398830414, 0.9102500081062317]",0.91025,0.7,33569
2026-09-09 18:31:29,multi_repeat_random_model.py,"(140000, 200)",90,sequential_44,Dense 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 1(sigmoid),binary_crossentropy,adam_44,41,1024,24.0716,0.3106277883052826,0.22037597000598907,"[0.24556107819080353, 0.9108833074569702]",0.9108833333333334,0.7,13857
2026-09-09 18:31:30,multi_repeat_random_model.py,"(140000, 200)",90,sequential_30,Dense 32 -> 128(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128(relu) -> 128 -> 256(relu) -> 1(sigmoid),binary_crossentropy,adam_30,21,1024,22.9763,0.23923596739768982,0.173867329955101,"[0.2481142282485962, 0.9104499816894531]",0.91045,0.7,126497
2026-09-09 18:31:34,multi_repeat_random_model.py,"(140000, 200)",90,sequential_39,Dense 32 -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64 -> 64 -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_39,31,1024,24.5077,0.32117438316345215,0.20721209049224854,"[0.2477220892906189, 0.9105833172798157]",0.9105833333333333,0.7,33569
2026-09-09 18:31:45,multi_repeat_random_model.py,"(140000, 200)",90,sequential_44,Dense 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 1(sigmoid),binary_crossentropy,adam_44,22,1024,10.7088,0.23336319625377655,0.2191702425479889,"[0.24626100063323975, 0.910099983215332]",0.9101,0.7,13857
2026-09-09 18:31:57,multi_repeat_random_model.py,"(140000, 200)",90,sequential_39,Dense 32 -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64 -> 64 -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_39,26,1024,18.8601,0.2366696149110794,0.20044925808906555,"[0.24977724254131317, 0.9088500142097473]",0.90885,0.7,33569
2026-09-09 18:32:01,multi_repeat_random_model.py,"(140000, 200)",90,sequential_44,Dense 32 -> 32(relu) -> 32(relu) -> 32(relu) -> 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 1(sigmoid),binary_crossentropy,adam_44,21,1024,11.7553,0.2310010939836502,0.2196764051914215,"[0.24784024059772491, 0.910183310508728]",0.9101833333333333,0.7,13857
2026-09-09 18:32:07,multi_repeat_random_model.py,"(140000, 200)",90,sequential_31,Dense 32(relu) -> 128(relu) -> 128(relu) -> 128 -> 128 -> 128(relu) -> 128(relu) -> 256 -> 1(sigmoid),binary_crossentropy,adam_31,30,1024,33.2339,0.35902541875839233,0.21365241706371307,"[0.24626483023166656, 0.9109833240509033]",0.9109833333333334,0.7,126497
2026-09-09 18:32:16,multi_repeat_random_model.py,"(140000, 200)",90,sequential_39,Dense 32 -> 64(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64 -> 64 -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_39,22,1024,14.6693,0.22975383698940277,0.20134365558624268,"[0.25125327706336975, 0.9088833332061768]",0.9088833333333334,0.7,33569
2026-09-09 18:32:30,multi_repeat_random_model.py,"(140000, 200)",90,sequential_45,Dense 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_45,41,1024,23.1891,0.320674329996109,0.221714586019516,"[0.24414193630218506, 0.9111833572387695]",0.9111833333333333,0.7,13857
2026-09-09 18:32:34,multi_repeat_random_model.py,"(140000, 200)",90,sequential_31,Dense 32(relu) -> 128(relu) -> 128(relu) -> 128 -> 128 -> 128(relu) -> 128(relu) -> 256 -> 1(sigmoid),binary_crossentropy,adam_31,21,1024,22.7069,0.24290741980075836,0.2144302874803543,"[0.2470117062330246, 0.911050021648407]",0.91105,0.7,126497
2026-09-09 18:32:48,multi_repeat_random_model.py,"(140000, 200)",90,sequential_40,Dense 32(relu) -> 64(relu) -> 64(relu) -> 64(relu) -> 64 -> 64 -> 64(relu) -> 64(relu) -> 1(sigmoid),binary_crossentropy,adam_40,35,1024,26.5875,0.3448164761066437,0.21657538414001465,"[0.2456585317850113, 0.9109333157539368]",0.9109333333333334,0.7,33569
2026-09-09 18:32:51,multi_repeat_random_model.py,"(140000, 200)",90,sequential_45,Dense 32(relu) -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 32(relu) -> 32 -> 32(relu) -> 1(sigmoid),binary_crossentropy,adam_45,33,1024,16.5135,0.23633839190006256,0.21669448912143707,"[0.24631160497665405, 0.9100833535194397]",0.9100833333333334,0.7,13857
2026-09-09 18:33:02,multi_repeat_random_model.py,"(140000, 200)",90,sequential_31,Dense 32(relu) -> 128(relu) -> 128(relu) -> 128 -> 128 -> 128(relu) -> 128(relu) -> 256 -> 1(sigmoid),binary_crossentropy,adam_31,23,1024,24.8913,0.2421671450138092,0.21178601682186127,"[0.24730761349201202, 0.9101499915122986]",0.91015,0.7,126497
